seed,metric_value,scenario,metric,ablation
48,0.2315270935960591,treat,delta_post_minus_pre_target,full
48,0.0,treat,post_timeout,full
48,2.4857142857142858,treat,post_latency,full
48,3.4857142857142858,treat,post_pause,full
48,0.6568917050780784,treat,first_post_target_prob,full
48,1.0,treat,first_post_target_prob_wins,full
48,0.0,treat,first_post_target_choice,full
48,0.5144730464753083,treat,first_post_target_lb,full
49,0.6551724137931034,treat,pre_p_target,full
49,0.7285714285714285,treat,post_p_target,full
49,0.07339901477832511,treat,delta_post_minus_pre_target,full
49,0.0,treat,post_timeout,full
49,2.3857142857142857,treat,post_latency,full
49,3.3857142857142857,treat,post_pause,full
49,0.6568917050780784,treat,first_post_target_prob,full
49,1.0,treat,first_post_target_prob_wins,full
49,1.0,treat,first_post_target_choice,full
49,0.5144730464753083,treat,first_post_target_lb,full
50,0.4827586206896552,treat,pre_p_target,full
50,0.7285714285714285,treat,post_p_target,full
50,0.24581280788177334,treat,delta_post_minus_pre_target,full
50,0.0,treat,post_timeout,full
50,2.4714285714285715,treat,post_latency,full
50,3.4714285714285715,treat,post_pause,full
50,0.6568917050780784,treat,first_post_target_prob,full
50,1.0,treat,first_post_target_prob_wins,full
50,0.0,treat,first_post_target_choice,full
50,0.5144730464753083,treat,first_post_target_lb,full
51,0.4482758620689655,treat,pre_p_target,full
51,0.7,treat,post_p_target,full
51,0.25172413793103443,treat,delta_post_minus_pre_target,full
51,0.0,treat,post_timeout,full
51,2.442857142857143,treat,post_latency,full
51,3.442857142857143,treat,post_pause,full
51,0.6568917050780784,treat,first_post_target_prob,full
51,1.0,treat,first_post_target_prob_wins,full
51,1.0,treat,first_post_target_choice,full
51,0.5144730464753083,treat,first_post_target_lb,full
52,0.4827586206896552,treat,pre_p_target,full
52,0.6857142857142857,treat,post_p_target,full
52,0.20295566502463053,treat,delta_post_minus_pre_target,full
52,0.0,treat,post_timeout,full
52,2.4714285714285715,treat,post_latency,full
52,3.4714285714285715,treat,post_pause,full
52,0.6568917050780784,treat,first_post_target_prob,full
52,1.0,treat,first_post_target_prob_wins,full
52,1.0,treat,first_post_target_choice,full
52,0.5144730464753083,treat,first_post_target_lb,full
53,0.5172413793103449,treat,pre_p_target,full
53,0.7428571428571429,treat,post_p_target,full
53,0.22561576354679802,treat,delta_post_minus_pre_target,full
53,0.0,treat,post_timeout,full
53,2.4,treat,post_latency,full
53,3.4,treat,post_pause,full
53,0.6568917050780784,treat,first_post_target_prob,full
53,1.0,treat,first_post_target_prob_wins,full
53,1.0,treat,first_post_target_choice,full
53,0.5144730464753083,treat,first_post_target_lb,full
54,0.4482758620689655,treat,pre_p_target,full
54,0.7428571428571429,treat,post_p_target,full
54,0.29458128078817736,treat,delta_post_minus_pre_target,full
54,0.0,treat,post_timeout,full
54,2.585714285714286,treat,post_latency,full
54,3.585714285714286,treat,post_pause,full
54,0.6568917050780784,treat,first_post_target_prob,full
54,1.0,treat,first_post_target_prob_wins,full
54,0.0,treat,first_post_target_choice,full
54,0.5144730464753083,treat,first_post_target_lb,full
55,0.5517241379310345,treat,pre_p_target,full
55,0.6428571428571429,treat,post_p_target,full
55,0.09113300492610843,treat,delta_post_minus_pre_target,full
55,0.0,treat,post_timeout,full
55,2.4857142857142858,treat,post_latency,full
55,3.4857142857142858,treat,post_pause,full
55,0.6568917050780784,treat,first_post_target_prob,full
55,1.0,treat,first_post_target_prob_wins,full
55,1.0,treat,first_post_target_choice,full
55,0.5144730464753083,treat,first_post_target_lb,full
56,0.4827586206896552,treat,pre_p_target,full
56,0.7428571428571429,treat,post_p_target,full
56,0.2600985221674877,treat,delta_post_minus_pre_target,full
56,0.0,treat,post_timeout,full
56,2.4714285714285715,treat,post_latency,full
56,3.4714285714285715,treat,post_pause,full
56,0.6568917050780784,treat,first_post_target_prob,full
56,1.0,treat,first_post_target_prob_wins,full
56,1.0,treat,first_post_target_choice,full
56,0.5144730464753083,treat,first_post_target_lb,full
57,0.7241379310344828,treat,pre_p_target,full
57,0.6571428571428571,treat,post_p_target,full
57,-0.06699507389162562,treat,delta_post_minus_pre_target,full
57,0.0,treat,post_timeout,full
57,2.357142857142857,treat,post_latency,full
57,3.357142857142857,treat,post_pause,full
57,0.6568917050780784,treat,first_post_target_prob,full
57,1.0,treat,first_post_target_prob_wins,full
57,1.0,treat,first_post_target_choice,full
57,0.5144730464753083,treat,first_post_target_lb,full
58,0.5172413793103449,treat,pre_p_target,full
58,0.7714285714285715,treat,post_p_target,full
58,0.2541871921182266,treat,delta_post_minus_pre_target,full
58,0.0,treat,post_timeout,full
58,2.4285714285714284,treat,post_latency,full
58,3.4285714285714284,treat,post_pause,full
58,0.6568917050780784,treat,first_post_target_prob,full
58,1.0,treat,first_post_target_prob_wins,full
58,1.0,treat,first_post_target_choice,full
58,0.5144730464753083,treat,first_post_target_lb,full
59,0.4482758620689655,treat,pre_p_target,full
59,0.7285714285714285,treat,post_p_target,full
59,0.280295566502463,treat,delta_post_minus_pre_target,full
59,0.0,treat,post_timeout,full
59,2.4,treat,post_latency,full
59,3.4,treat,post_pause,full
59,0.6568917050780784,treat,first_post_target_prob,full
59,1.0,treat,first_post_target_prob_wins,full
59,1.0,treat,first_post_target_choice,full
59,0.5144730464753083,treat,first_post_target_lb,full
60,0.6206896551724138,treat,pre_p_target,full
60,0.6428571428571429,treat,post_p_target,full
60,0.022167487684729092,treat,delta_post_minus_pre_target,full
60,0.0,treat,post_timeout,full
60,2.4571428571428573,treat,post_latency,full
60,3.4571428571428573,treat,post_pause,full
60,0.6568917050780784,treat,first_post_target_prob,full
60,1.0,treat,first_post_target_prob_wins,full
60,1.0,treat,first_post_target_choice,full
60,0.5144730464753083,treat,first_post_target_lb,full
61,0.5862068965517241,treat,pre_p_target,full
61,0.7571428571428571,treat,post_p_target,full
61,0.17093596059113303,treat,delta_post_minus_pre_target,full
61,0.0,treat,post_timeout,full
61,2.4857142857142858,treat,post_latency,full
61,3.4857142857142858,treat,post_pause,full
61,0.6568917050780784,treat,first_post_target_prob,full
61,1.0,treat,first_post_target_prob_wins,full
61,1.0,treat,first_post_target_choice,full
61,0.5144730464753083,treat,first_post_target_lb,full
62,0.6551724137931034,treat,pre_p_target,full
62,0.7285714285714285,treat,post_p_target,full
62,0.07339901477832511,treat,delta_post_minus_pre_target,full
62,0.0,treat,post_timeout,full
62,2.5,treat,post_latency,full
62,3.5,treat,post_pause,full
62,0.6568917050780784,treat,first_post_target_prob,full
62,1.0,treat,first_post_target_prob_wins,full
62,1.0,treat,first_post_target_choice,full
62,0.5144730464753083,treat,first_post_target_lb,full
63,0.4827586206896552,treat,pre_p_target,full
63,0.7285714285714285,treat,post_p_target,full
63,0.24581280788177334,treat,delta_post_minus_pre_target,full
63,0.0,treat,post_timeout,full
63,2.4285714285714284,treat,post_latency,full
63,3.4285714285714284,treat,post_pause,full
63,0.6568917050780784,treat,first_post_target_prob,full
63,1.0,treat,first_post_target_prob_wins,full
63,1.0,treat,first_post_target_choice,full
63,0.5144730464753083,treat,first_post_target_lb,full
64,0.7931034482758621,treat,pre_p_target,full
64,0.7285714285714285,treat,post_p_target,full
64,-0.06453201970443356,treat,delta_post_minus_pre_target,full
64,0.0,treat,post_timeout,full
64,2.4571428571428573,treat,post_latency,full
64,3.4571428571428573,treat,post_pause,full
64,0.6568917050780784,treat,first_post_target_prob,full
64,1.0,treat,first_post_target_prob_wins,full
64,1.0,treat,first_post_target_choice,full
64,0.5144730464753083,treat,first_post_target_lb,full
65,0.5517241379310345,treat,pre_p_target,full
65,0.6857142857142857,treat,post_p_target,full
65,0.13399014778325125,treat,delta_post_minus_pre_target,full
65,0.0,treat,post_timeout,full
65,2.3142857142857145,treat,post_latency,full
65,3.3142857142857145,treat,post_pause,full
65,0.6568917050780784,treat,first_post_target_prob,full
65,1.0,treat,first_post_target_prob_wins,full
65,0.0,treat,first_post_target_choice,full
65,0.5144730464753083,treat,first_post_target_lb,full
66,0.6551724137931034,treat,pre_p_target,full
66,0.6428571428571429,treat,post_p_target,full
66,-0.01231527093596052,treat,delta_post_minus_pre_target,full
66,0.0,treat,post_timeout,full
66,2.5142857142857142,treat,post_latency,full
66,3.5142857142857142,treat,post_pause,full
66,0.6568917050780784,treat,first_post_target_prob,full
66,1.0,treat,first_post_target_prob_wins,full
66,0.0,treat,first_post_target_choice,full
66,0.5144730464753083,treat,first_post_target_lb,full
67,0.6206896551724138,treat,pre_p_target,full
67,0.7285714285714285,treat,post_p_target,full
67,0.10788177339901472,treat,delta_post_minus_pre_target,full
67,0.0,treat,post_timeout,full
67,2.342857142857143,treat,post_latency,full
67,3.342857142857143,treat,post_pause,full
67,0.6568917050780784,treat,first_post_target_prob,full
67,1.0,treat,first_post_target_prob_wins,full
67,1.0,treat,first_post_target_choice,full
67,0.5144730464753083,treat,first_post_target_lb,full
68,0.6206896551724138,treat,pre_p_target,full
68,0.6714285714285714,treat,post_p_target,full
68,0.05073891625615756,treat,delta_post_minus_pre_target,full
68,0.0,treat,post_timeout,full
68,2.5142857142857142,treat,post_latency,full
68,3.5142857142857142,treat,post_pause,full
68,0.6568917050780784,treat,first_post_target_prob,full
68,1.0,treat,first_post_target_prob_wins,full
68,1.0,treat,first_post_target_choice,full
68,0.5144730464753083,treat,first_post_target_lb,full
69,0.6551724137931034,treat,pre_p_target,full
69,0.7428571428571429,treat,post_p_target,full
69,0.08768472906403946,treat,delta_post_minus_pre_target,full
69,0.0,treat,post_timeout,full
69,2.4571428571428573,treat,post_latency,full
69,3.4571428571428573,treat,post_pause,full
69,0.6568917050780784,treat,first_post_target_prob,full
69,1.0,treat,first_post_target_prob_wins,full
69,0.0,treat,first_post_target_choice,full
69,0.5144730464753083,treat,first_post_target_lb,full
70,0.4827586206896552,treat,pre_p_target,full
70,0.7714285714285715,treat,post_p_target,full
70,0.28866995073891627,treat,delta_post_minus_pre_target,full
70,0.0,treat,post_timeout,full
70,2.5714285714285716,treat,post_latency,full
70,3.5714285714285716,treat,post_pause,full
70,0.6568917050780784,treat,first_post_target_prob,full
70,1.0,treat,first_post_target_prob_wins,full
70,1.0,treat,first_post_target_choice,full
70,0.5144730464753083,treat,first_post_target_lb,full
71,0.5517241379310345,treat,pre_p_target,full
71,0.7142857142857143,treat,post_p_target,full
71,0.16256157635467983,treat,delta_post_minus_pre_target,full
71,0.0,treat,post_timeout,full
71,2.2857142857142856,treat,post_latency,full
71,3.2857142857142856,treat,post_pause,full
71,0.6568917050780784,treat,first_post_target_prob,full
71,1.0,treat,first_post_target_prob_wins,full
71,1.0,treat,first_post_target_choice,full
71,0.5144730464753083,treat,first_post_target_lb,full
72,0.5862068965517241,treat,pre_p_target,full
72,0.6857142857142857,treat,post_p_target,full
72,0.09950738916256163,treat,delta_post_minus_pre_target,full
72,0.0,treat,post_timeout,full
72,2.4714285714285715,treat,post_latency,full
72,3.4714285714285715,treat,post_pause,full
72,0.6568917050780784,treat,first_post_target_prob,full
72,1.0,treat,first_post_target_prob_wins,full
72,0.0,treat,first_post_target_choice,full
72,0.5144730464753083,treat,first_post_target_lb,full
73,0.4482758620689655,treat,pre_p_target,full
73,0.6285714285714286,treat,post_p_target,full
73,0.18029556650246303,treat,delta_post_minus_pre_target,full
73,0.0,treat,post_timeout,full
73,2.4714285714285715,treat,post_latency,full
73,3.4714285714285715,treat,post_pause,full
73,0.6568917050780784,treat,first_post_target_prob,full
73,1.0,treat,first_post_target_prob_wins,full
73,0.0,treat,first_post_target_choice,full
73,0.5144730464753083,treat,first_post_target_lb,full
74,0.6551724137931034,treat,pre_p_target,full
74,0.7428571428571429,treat,post_p_target,full
74,0.08768472906403946,treat,delta_post_minus_pre_target,full
74,0.0,treat,post_timeout,full
74,2.4571428571428573,treat,post_latency,full
74,3.4571428571428573,treat,post_pause,full
74,0.6568917050780784,treat,first_post_target_prob,full
74,1.0,treat,first_post_target_prob_wins,full
74,1.0,treat,first_post_target_choice,full
74,0.5144730464753083,treat,first_post_target_lb,full
75,0.6206896551724138,treat,pre_p_target,full
75,0.8,treat,post_p_target,full
75,0.17931034482758623,treat,delta_post_minus_pre_target,full
75,0.0,treat,post_timeout,full
75,2.4285714285714284,treat,post_latency,full
75,3.4285714285714284,treat,post_pause,full
75,0.6568917050780784,treat,first_post_target_prob,full
75,1.0,treat,first_post_target_prob_wins,full
75,0.0,treat,first_post_target_choice,full
75,0.5144730464753083,treat,first_post_target_lb,full
76,0.41379310344827586,treat,pre_p_target,full
76,0.6857142857142857,treat,post_p_target,full
76,0.27192118226600986,treat,delta_post_minus_pre_target,full
76,0.0,treat,post_timeout,full
76,2.4571428571428573,treat,post_latency,full
76,3.4571428571428573,treat,post_pause,full
76,0.6568917050780784,treat,first_post_target_prob,full
76,1.0,treat,first_post_target_prob_wins,full
76,1.0,treat,first_post_target_choice,full
76,0.5144730464753083,treat,first_post_target_lb,full
77,0.6206896551724138,treat,pre_p_target,full
77,0.5714285714285714,treat,post_p_target,full
77,-0.049261083743842415,treat,delta_post_minus_pre_target,full
77,0.0,treat,post_timeout,full
77,2.4571428571428573,treat,post_latency,full
77,3.4571428571428573,treat,post_pause,full
77,0.6568917050780784,treat,first_post_target_prob,full
77,1.0,treat,first_post_target_prob_wins,full
77,1.0,treat,first_post_target_choice,full
77,0.5144730464753083,treat,first_post_target_lb,full
78,0.7241379310344828,treat,pre_p_target,full
78,0.7142857142857143,treat,post_p_target,full
78,-0.009852216748768461,treat,delta_post_minus_pre_target,full
78,0.0,treat,post_timeout,full
78,2.3857142857142857,treat,post_latency,full
78,3.3857142857142857,treat,post_pause,full
78,0.6568917050780784,treat,first_post_target_prob,full
78,1.0,treat,first_post_target_prob_wins,full
78,0.0,treat,first_post_target_choice,full
78,0.5144730464753083,treat,first_post_target_lb,full
79,0.6206896551724138,treat,pre_p_target,full
79,0.6714285714285714,treat,post_p_target,full
79,0.05073891625615756,treat,delta_post_minus_pre_target,full
79,0.0,treat,post_timeout,full
79,2.5285714285714285,treat,post_latency,full
79,3.5285714285714285,treat,post_pause,full
79,0.6568917050780784,treat,first_post_target_prob,full
79,1.0,treat,first_post_target_prob_wins,full
79,0.0,treat,first_post_target_choice,full
79,0.5144730464753083,treat,first_post_target_lb,full
80,0.4827586206896552,treat,pre_p_target,full
80,0.6857142857142857,treat,post_p_target,full
80,0.20295566502463053,treat,delta_post_minus_pre_target,full
80,0.0,treat,post_timeout,full
80,2.4857142857142858,treat,post_latency,full
80,3.4857142857142858,treat,post_pause,full
80,0.6568917050780784,treat,first_post_target_prob,full
80,1.0,treat,first_post_target_prob_wins,full
80,0.0,treat,first_post_target_choice,full
80,0.5144730464753083,treat,first_post_target_lb,full
81,0.5172413793103449,treat,pre_p_target,full
81,0.7,treat,post_p_target,full
81,0.1827586206896551,treat,delta_post_minus_pre_target,full
81,0.0,treat,post_timeout,full
81,2.4857142857142858,treat,post_latency,full
81,3.4857142857142858,treat,post_pause,full
81,0.6568917050780784,treat,first_post_target_prob,full
81,1.0,treat,first_post_target_prob_wins,full
81,1.0,treat,first_post_target_choice,full
81,0.5144730464753083,treat,first_post_target_lb,full
82,0.5172413793103449,treat,pre_p_target,full
82,0.7714285714285715,treat,post_p_target,full
82,0.2541871921182266,treat,delta_post_minus_pre_target,full
82,0.0,treat,post_timeout,full
82,2.5,treat,post_latency,full
82,3.5,treat,post_pause,full
82,0.6568917050780784,treat,first_post_target_prob,full
82,1.0,treat,first_post_target_prob_wins,full
82,0.0,treat,first_post_target_choice,full
82,0.5144730464753083,treat,first_post_target_lb,full
83,0.5517241379310345,treat,pre_p_target,full
83,0.7857142857142857,treat,post_p_target,full
83,0.23399014778325122,treat,delta_post_minus_pre_target,full
83,0.0,treat,post_timeout,full
83,2.414285714285714,treat,post_latency,full
83,3.414285714285714,treat,post_pause,full
83,0.6568917050780784,treat,first_post_target_prob,full
83,1.0,treat,first_post_target_prob_wins,full
83,1.0,treat,first_post_target_choice,full
83,0.5144730464753083,treat,first_post_target_lb,full
84,0.6206896551724138,treat,pre_p_target,full
