protocol,ablation,target_path,expected_direction,trial,rel_trial,n_trials,p_open,p_covered,p_target,p_timeout,mean_commit_latency,mean_junction_pause_duration,mean_h_risk,mean_h_opp,mean_q_neg,mean_q_pos,mean_X_risk,mean_X_opp
treat,nox,covered,positive,9,-21,50,0.44,0.56,0.56,0.18,4.28,5.28,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,10,-20,50,0.4,0.6,0.6,0.2,4.62,5.62,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,11,-19,50,0.48,0.52,0.52,0.16,4.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,12,-18,50,0.5,0.5,0.5,0.16,4.62,5.62,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,13,-17,50,0.46,0.54,0.54,0.18,4.64,5.64,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,14,-16,50,0.46,0.54,0.54,0.24,4.52,5.52,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,15,-15,50,0.46,0.54,0.54,0.18,4.48,5.48,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,16,-14,50,0.46,0.54,0.54,0.16,4.38,5.38,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,17,-13,50,0.42,0.58,0.58,0.12,4.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,18,-12,50,0.5,0.5,0.5,0.26,4.52,5.52,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,19,-11,50,0.44,0.56,0.56,0.16,4.24,5.24,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,20,-10,50,0.46,0.54,0.54,0.12,4.48,5.48,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,21,-9,50,0.3,0.7,0.7,0.28,4.66,5.66,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,22,-8,50,0.44,0.56,0.56,0.12,4.24,5.24,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,23,-7,50,0.52,0.48,0.48,0.16,4.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,24,-6,50,0.42,0.58,0.58,0.16,4.44,5.44,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,25,-5,50,0.5,0.5,0.5,0.2,4.62,5.62,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,26,-4,50,0.4,0.6,0.6,0.2,4.62,5.62,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,27,-3,50,0.48,0.52,0.52,0.22,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,28,-2,50,0.4,0.6,0.6,0.12,4.44,5.44,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,29,-1,50,0.44,0.56,0.56,0.16,4.64,5.64,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,30,0,50,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,31,1,50,0.34,0.66,0.66,0.0,1.0,2.0,0.0,0.0,0.0,1.9476843750000001,0.0,0.0
treat,nox,covered,positive,32,2,50,0.28,0.72,0.72,0.0,2.54,3.54,0.0,0.0,0.0,1.5275764255030364,0.0,0.0
treat,nox,covered,positive,33,3,50,0.34,0.66,0.66,0.0,2.56,3.56,0.0,0.0,0.0,1.1495579659258497,0.0,0.0
treat,nox,covered,positive,34,4,50,0.2,0.8,0.8,0.0,2.32,3.32,0.0,0.0,0.0,0.869708131864389,0.0,0.0
treat,nox,covered,positive,35,5,50,0.28,0.72,0.72,0.0,2.58,3.58,0.0,0.0,0.0,0.6580435130695953,0.0,0.0
treat,nox,covered,positive,36,6,50,0.42,0.58,0.58,0.0,2.52,3.52,0.0,0.0,0.0,0.49530324912377316,0.0,0.0
treat,nox,covered,positive,37,7,50,0.3,0.7,0.7,0.0,2.48,3.48,0.0,0.0,0.0,0.3737400714353094,0.0,0.0
treat,nox,covered,positive,38,8,50,0.32,0.68,0.68,0.0,2.38,3.38,0.0,0.0,0.0,0.2829270178477728,0.0,0.0
treat,nox,covered,positive,39,9,50,0.28,0.72,0.72,0.0,2.36,3.36,0.0,0.0,0.0,0.214861726110456,0.0,0.0
treat,nox,covered,positive,40,10,50,0.16,0.84,0.84,0.0,2.36,3.36,0.0,0.0,0.0,0.16323858641077127,0.0,0.0
treat,nox,covered,positive,41,11,50,0.4,0.6,0.6,0.0,2.52,3.52,0.0,0.0,0.0,0.12356055652693325,0.0,0.0
treat,nox,covered,positive,42,12,50,0.28,0.72,0.72,0.0,2.34,3.34,0.0,0.0,0.0,0.09356445198273283,0.0,0.0
treat,nox,covered,positive,43,13,50,0.42,0.58,0.58,0.0,2.7,3.7,0.0,0.0,0.0,0.07054736539486846,0.0,0.0
treat,nox,covered,positive,44,14,50,0.32,0.68,0.68,0.0,2.52,3.52,0.0,0.0,0.0,0.052894727218227876,0.0,0.0
treat,nox,covered,positive,45,15,50,0.4,0.6,0.6,0.0,2.5,3.5,0.0,0.0,0.0,0.03987829836225806,0.0,0.0
treat,nox,covered,positive,46,16,50,0.36,0.64,0.64,0.0,2.44,3.44,0.0,0.0,0.0,0.03013287863732333,0.0,0.0
treat,nox,covered,positive,47,17,50,0.22,0.78,0.78,0.0,2.48,3.48,0.0,0.0,0.0,0.022787035355624336,0.0,0.0
treat,nox,covered,positive,48,18,50,0.24,0.76,0.76,0.0,2.64,3.64,0.0,0.0,0.0,0.017143913722381436,0.0,0.0
treat,nox,covered,positive,49,19,50,0.2,0.8,0.8,0.0,2.52,3.52,0.0,0.0,0.0,0.012879595493046143,0.0,0.0
treat,nox,covered,positive,50,20,50,0.34,0.66,0.66,0.0,2.5,3.5,0.0,0.0,0.0,0.009713079288720432,0.0,0.0
treat,nox,covered,positive,51,21,50,0.36,0.64,0.64,0.0,2.54,3.54,0.0,0.0,0.0,0.0073232451366897315,0.0,0.0
treat,nox,covered,positive,52,22,50,0.3,0.7,0.7,0.0,2.34,3.34,0.0,0.0,0.0,0.005541612743993386,0.0,0.0
treat,nox,covered,positive,53,23,50,0.36,0.64,0.64,0.0,2.54,3.54,0.0,0.0,0.0,0.004193043658238807,0.0,0.0
treat,nox,covered,positive,54,24,50,0.24,0.76,0.76,0.0,2.48,3.48,0.0,0.0,0.0,0.0031606101203791813,0.0,0.0
treat,nox,covered,positive,55,25,50,0.2,0.8,0.8,0.0,2.5,3.5,0.0,0.0,0.0,0.0023853342771318602,0.0,0.0
treat,nox,covered,positive,56,26,50,0.32,0.68,0.68,0.0,2.46,3.46,0.0,0.0,0.0,0.0018015621804908313,0.0,0.0
treat,nox,covered,positive,57,27,50,0.32,0.68,0.68,0.0,2.42,3.42,0.0,0.0,0.0,0.0013632669618785407,0.0,0.0
treat,nox,covered,positive,58,28,50,0.32,0.68,0.68,0.0,2.56,3.56,0.0,0.0,0.0,0.0010291949479913787,0.0,0.0
treat,nox,covered,positive,59,29,50,0.28,0.72,0.72,0.0,2.5,3.5,0.0,0.0,0.0,0.000775790040659844,0.0,0.0
treat,nox,covered,positive,60,30,50,0.32,0.68,0.68,0.0,2.48,3.48,0.0,0.0,0.0,0.0005856582140457086,0.0,0.0
treat,nox,covered,positive,61,31,50,0.4,0.6,0.6,0.0,2.6,3.6,0.0,0.0,0.0,0.0004408052534002692,0.0,0.0
treat,nox,covered,positive,62,32,50,0.28,0.72,0.72,0.0,2.44,3.44,0.0,0.0,0.0,0.00033202815024965934,0.0,0.0
treat,nox,covered,positive,63,33,50,0.24,0.76,0.76,0.0,2.44,3.44,0.0,0.0,0.0,0.00025123682550628535,0.0,0.0
treat,nox,covered,positive,64,34,50,0.32,0.68,0.68,0.0,2.5,3.5,0.0,0.0,0.0,0.00018987414497671648,0.0,0.0
treat,nox,covered,positive,65,35,50,0.34,0.66,0.66,0.0,2.42,3.42,0.0,0.0,0.0,0.00014356604449597104,0.0,0.0
treat,nox,covered,positive,66,36,50,0.38,0.62,0.62,0.0,2.52,3.52,0.0,0.0,0.0,0.00010854146988814471,0.0,0.0
treat,nox,covered,positive,67,37,50,0.28,0.72,0.72,0.0,2.5,3.5,0.0,0.0,0.0,8.187687715000358e-05,0.0,0.0
treat,nox,covered,positive,68,38,50,0.3,0.7,0.7,0.0,2.46,3.46,0.0,0.0,0.0,6.183608771464212e-05,0.0,0.0
treat,nox,covered,positive,69,39,50,0.28,0.72,0.72,0.0,2.48,3.48,0.0,0.0,0.0,4.670572942797518e-05,0.0,0.0
treat,nox,covered,positive,70,40,50,0.22,0.78,0.78,0.0,2.42,3.42,0.0,0.0,0.0,3.53209240333686e-05,0.0,0.0
treat,nox,covered,positive,71,41,50,0.24,0.76,0.76,0.0,2.44,3.44,0.0,0.0,0.0,2.6740313220105917e-05,0.0,0.0
treat,nox,covered,positive,72,42,50,0.26,0.74,0.74,0.0,2.4,3.4,0.0,0.0,0.0,2.0252314501033247e-05,0.0,0.0
treat,nox,covered,positive,73,43,50,0.28,0.72,0.72,0.0,2.4,3.4,0.0,0.0,0.0,1.5363104220191276e-05,0.0,0.0
treat,nox,covered,positive,74,44,50,0.26,0.74,0.74,0.0,2.46,3.46,0.0,0.0,0.0,1.1633047267566692e-05,0.0,0.0
treat,nox,covered,positive,75,45,50,0.26,0.74,0.74,0.0,2.56,3.56,0.0,0.0,0.0,8.768927748150115e-06,0.0,0.0
treat,nox,covered,positive,76,46,50,0.28,0.72,0.72,0.0,2.52,3.52,0.0,0.0,0.0,6.598116401809813e-06,0.0,0.0
treat,nox,covered,positive,77,47,50,0.26,0.74,0.74,0.0,2.46,3.46,0.0,0.0,0.0,4.9815485496417675e-06,0.0,0.0
treat,nox,covered,positive,78,48,50,0.2,0.8,0.8,0.0,2.46,3.46,0.0,0.0,0.0,3.7698778429934883e-06,0.0,0.0
treat,nox,covered,positive,79,49,50,0.18,0.82,0.82,0.0,2.4,3.4,0.0,0.0,0.0,2.8583645701518023e-06,0.0,0.0
treat,nox,covered,positive,80,50,50,0.22,0.78,0.78,0.0,2.54,3.54,0.0,0.0,0.0,2.162747772622132e-06,0.0,0.0
treat,nox,covered,positive,81,51,50,0.3,0.7,0.7,0.0,2.34,3.34,0.0,0.0,0.0,1.6365657483717477e-06,0.0,0.0
treat,nox,covered,positive,82,52,50,0.26,0.74,0.74,0.0,2.48,3.48,0.0,0.0,0.0,1.2396552777518502e-06,0.0,0.0
treat,nox,covered,positive,83,53,50,0.3,0.7,0.7,0.0,2.44,3.44,0.0,0.0,0.0,9.369192638084014e-07,0.0,0.0
treat,nox,covered,positive,84,54,50,0.28,0.72,0.72,0.0,2.42,3.42,0.0,0.0,0.0,7.096294154098941e-07,0.0,0.0
treat,nox,covered,positive,85,55,50,0.24,0.76,0.76,0.0,2.46,3.46,0.0,0.0,0.0,5.373062563637405e-07,0.0,0.0
treat,nox,covered,positive,86,56,50,0.38,0.62,0.62,0.0,2.36,3.36,0.0,0.0,0.0,4.0733774396002583e-07,0.0,0.0
treat,nox,covered,positive,87,57,50,0.34,0.66,0.66,0.0,2.46,3.46,0.0,0.0,0.0,3.08711459955506e-07,0.0,0.0
treat,nox,covered,positive,88,58,50,0.3,0.7,0.7,0.0,2.46,3.46,0.0,0.0,0.0,2.332621350810574e-07,0.0,0.0
treat,nox,covered,positive,89,59,50,0.34,0.66,0.66,0.0,2.42,3.42,0.0,0.0,0.0,1.764494471361003e-07,0.0,0.0
treat,nox,covered,positive,90,60,50,0.26,0.74,0.74,0.0,2.48,3.48,0.0,0.0,0.0,1.335636081679568e-07,0.0,0.0
treat,nox,covered,positive,91,61,50,0.36,0.64,0.64,0.0,2.52,3.52,0.0,0.0,0.0,1.0080206211455245e-07,0.0,0.0
treat,nox,covered,positive,92,62,50,0.32,0.68,0.68,0.0,2.48,3.48,0.0,0.0,0.0,7.601886521875584e-08,0.0,0.0
treat,nox,covered,positive,93,63,50,0.28,0.72,0.72,0.0,2.48,3.48,0.0,0.0,0.0,5.739708803312366e-08,0.0,0.0
treat,nox,covered,positive,94,64,50,0.3,0.7,0.7,0.0,2.52,3.52,0.0,0.0,0.0,4.3315276397683004e-08,0.0,0.0
treat,nox,covered,positive,95,65,50,0.24,0.76,0.76,0.0,2.4,3.4,0.0,0.0,0.0,3.2750236034624134e-08,0.0,0.0
treat,nox,covered,positive,96,66,50,0.3,0.7,0.7,0.0,2.36,3.36,0.0,0.0,0.0,2.4857767556966996e-08,0.0,0.0
treat,nox,covered,positive,97,67,50,0.38,0.62,0.62,0.0,2.54,3.54,0.0,0.0,0.0,1.880412751175857e-08,0.0,0.0
treat,nox,covered,positive,98,68,50,0.32,0.68,0.68,0.0,2.48,3.48,0.0,0.0,0.0,1.4175567851082302e-08,0.0,0.0
treat,nox,covered,positive,99,69,50,0.26,0.74,0.74,0.0,2.64,3.64,0.0,0.0,0.0,1.065986211537073e-08,0.0,0.0
treat,nox,covered,positive,100,70,50,0.34,0.66,0.66,0.0,2.54,3.54,0.0,0.0,0.0,7.995339191649122e-09,0.0,0.0
treat,one_shot_off,covered,positive,1,-29,50,0.34,0.66,0.66,0.18,4.44,5.44,0.08811765987320634,0.08316276801333332,0.0,0.0,0.27634920634920634,0.2861904761904762
treat,one_shot_off,covered,positive,2,-28,50,0.44,0.56,0.56,0.26,4.82,5.82,0.1927599563079432,0.19455861131632615,0.0,0.0,0.2828730158730159,0.2869047619047619
treat,one_shot_off,covered,positive,3,-27,50,0.56,0.44,0.44,0.16,4.24,5.24,0.2428469905246067,0.24496221520203776,0.0,0.0,0.28904761904761905,0.28580952380952385
treat,one_shot_off,covered,positive,4,-26,50,0.36,0.64,0.64,0.22,4.38,5.38,0.266676313194527,0.266995471871372,0.0,0.0,0.27823809523809523,0.2860793650793651
treat,one_shot_off,covered,positive,5,-25,50,0.4,0.6,0.6,0.06,4.12,5.12,0.2730205854479265,0.2771826848764728,0.0,0.0,0.28,0.28565079365079366
treat,one_shot_off,covered,positive,6,-24,50,0.38,0.62,0.62,0.22,4.56,5.56,0.2768958023530473,0.2819837427889776,0.0,0.0,0.2793333333333333,0.2863809523809524
treat,one_shot_off,covered,positive,7,-23,50,0.48,0.52,0.52,0.14,4.5,5.5,0.27905422767237487,0.2845015895958547,0.0,0.0,0.2841111111111111,0.2863650793650794
treat,one_shot_off,covered,positive,8,-22,50,0.44,0.56,0.56,0.22,4.78,5.78,0.2826186082995312,0.28577317678966346,0.0,0.0,0.28290476190476194,0.2868095238095238
treat,one_shot_off,covered,positive,9,-21,50,0.44,0.56,0.56,0.18,4.28,5.28,0.28308532926585483,0.28630621404416623,0.0,0.0,0.2818095238095238,0.2858730158730159
treat,one_shot_off,covered,positive,10,-20,50,0.4,0.6,0.6,0.2,4.62,5.62,0.2829628140778025,0.28635933059279134,0.0,0.0,0.28150793650793654,0.28655555555555556
treat,one_shot_off,covered,positive,11,-19,50,0.48,0.52,0.52,0.16,4.26,5.26,0.28215908007175977,0.28646586298263405,0.0,0.0,0.28446031746031747,0.28595238095238096
treat,one_shot_off,covered,positive,12,-18,50,0.5,0.5,0.5,0.16,4.62,5.62,0.2838574897403435,0.2864373738186135,0.0,0.0,0.2856666666666667,0.28658730158730156
treat,one_shot_off,covered,positive,13,-17,50,0.46,0.54,0.54,0.18,4.64,5.64,0.2849542748759102,0.28665720073348444,0.0,0.0,0.2833650793650794,0.28653968253968254
treat,one_shot_off,covered,positive,14,-16,50,0.46,0.54,0.54,0.24,4.52,5.52,0.2845415183647748,0.28670609638704436,0.0,0.0,0.28409523809523807,0.2863174603174603
treat,one_shot_off,covered,positive,15,-15,50,0.46,0.54,0.54,0.18,4.48,5.48,0.2841258212594133,0.28664583017856654,0.0,0.0,0.2833015873015873,0.2862857142857143
treat,one_shot_off,covered,positive,16,-14,50,0.46,0.54,0.54,0.16,4.38,5.38,0.28420060451003865,0.28656326440222424,0.0,0.0,0.28455555555555556,0.28604761904761905
treat,one_shot_off,covered,positive,17,-13,50,0.42,0.58,0.58,0.12,4.1,5.1,0.2837189856427456,0.28632689463981875,0.0,0.0,0.28084126984126984,0.28563492063492063
treat,one_shot_off,covered,positive,18,-12,50,0.5,0.5,0.5,0.26,4.52,5.52,0.2832949982890158,0.2862619243951363,0.0,0.0,0.2865714285714286,0.28625396825396826
treat,one_shot_off,covered,positive,19,-11,50,0.44,0.56,0.56,0.16,4.24,5.24,0.28448574928204007,0.2863332644744062,0.0,0.0,0.2823174603174603,0.2858730158730159
treat,one_shot_off,covered,positive,20,-10,50,0.46,0.54,0.54,0.12,4.48,5.48,0.2835963993462677,0.2863330512405096,0.0,0.0,0.28365079365079365,0.28625396825396826
treat,one_shot_off,covered,positive,21,-9,50,0.3,0.7,0.7,0.28,4.66,5.66,0.283030032747937,0.28651708692770655,0.0,0.0,0.27544444444444444,0.28658730158730156
treat,one_shot_off,covered,positive,22,-8,50,0.44,0.56,0.56,0.12,4.24,5.24,0.2796021027674129,0.2865435288905168,0.0,0.0,0.28209523809523807,0.2859047619047619
treat,one_shot_off,covered,positive,23,-7,50,0.52,0.48,0.48,0.16,4.56,5.56,0.28180513356573184,0.2864350548980618,0.0,0.0,0.2872698412698413,0.28644444444444445
treat,one_shot_off,covered,positive,24,-6,50,0.42,0.58,0.58,0.16,4.44,5.44,0.2844621630037228,0.28654072983060597,0.0,0.0,0.28184126984126984,0.2862222222222222
treat,one_shot_off,covered,positive,25,-5,50,0.5,0.5,0.5,0.2,4.62,5.62,0.2837966553349004,0.2865806953786126,0.0,0.0,0.28646031746031747,0.28655555555555556
treat,one_shot_off,covered,positive,26,-4,50,0.4,0.6,0.6,0.2,4.62,5.62,0.2849655494584276,0.2867113329889279,0.0,0.0,0.28150793650793654,0.28655555555555556
treat,one_shot_off,covered,positive,27,-3,50,0.48,0.52,0.52,0.22,4.5,5.5,0.28353692012209236,0.2867301081118409,0.0,0.0,0.2857619047619048,0.2863015873015873
treat,one_shot_off,covered,positive,28,-2,50,0.4,0.6,0.6,0.12,4.44,5.44,0.28418449858499306,0.28662150541700204,0.0,0.0,0.28034920634920635,0.2861904761904762
treat,one_shot_off,covered,positive,29,-1,50,0.44,0.56,0.56,0.16,4.64,5.64,0.2831569663414992,0.2866093570945456,0.0,0.0,0.2835238095238095,0.2865714285714286
treat,one_shot_off,covered,positive,30,0,50,0.44,0.56,0.56,0.2,4.68,5.68,0.283372121223964,0.28678018760938245,0.0,0.0,0.2826666666666667,0.28660317460317464
treat,one_shot_off,covered,positive,31,1,50,0.4,0.6,0.6,0.2,4.5,5.5,0.2830340699330857,0.28679178644958325,0.0,0.0,0.28004761904761905,0.2863015873015873
treat,one_shot_off,covered,positive,32,2,50,0.42,0.58,0.58,0.14,4.4,5.4,0.28190819619882157,0.28663732851930895,0.0,0.0,0.28139682539682537,0.2860952380952381
treat,one_shot_off,covered,positive,33,3,50,0.44,0.56,0.56,0.08,4.16,5.16,0.2820237014267695,0.28639932862882417,0.0,0.0,0.2825079365079365,0.28574603174603175
treat,one_shot_off,covered,positive,34,4,50,0.62,0.38,0.38,0.18,4.5,5.5,0.2836540129285998,0.2863071660283353,0.0,0.0,0.29325396825396827,0.2863015873015873
treat,one_shot_off,covered,positive,35,5,50,0.44,0.56,0.56,0.12,4.24,5.24,0.2877650037299103,0.286337693990192,0.0,0.0,0.28298412698412695,0.2859047619047619
treat,one_shot_off,covered,positive,36,6,50,0.42,0.58,0.58,0.16,4.74,5.74,0.2854266690597418,0.2864193731618225,0.0,0.0,0.28230158730158733,0.2867142857142857
treat,one_shot_off,covered,positive,37,7,50,0.46,0.54,0.54,0.1,4.28,5.28,0.2840374750642635,0.28658016469578484,0.0,0.0,0.2832063492063492,0.28593650793650793
treat,one_shot_off,covered,positive,38,8,50,0.36,0.64,0.64,0.2,4.68,5.68,0.2838554900281344,0.2865342342561574,0.0,0.0,0.27920634920634924,0.28663492063492063
treat,one_shot_off,covered,positive,39,9,50,0.54,0.46,0.46,0.2,4.58,5.58,0.2823690592278053,0.28669361855203623,0.0,0.0,0.28884126984126984,0.28646031746031747
treat,one_shot_off,covered,positive,40,10,50,0.34,0.66,0.66,0.16,4.34,5.34,0.28475750400199673,0.28661958651666447,0.0,0.0,0.27646031746031746,0.2860793650793651
treat,one_shot_off,covered,positive,41,11,50,0.6,0.4,0.4,0.2,4.26,5.26,0.2822850161195479,0.28643604054892735,0.0,0.0,0.29074603174603175,0.2858253968253968
treat,one_shot_off,covered,positive,42,12,50,0.52,0.48,0.48,0.14,4.18,5.18,0.2867749597061382,0.28625324412649544,0.0,0.0,0.2867777777777778,0.2857301587301587
treat,one_shot_off,covered,positive,43,13,50,0.56,0.44,0.44,0.26,4.54,5.54,0.28733594696530484,0.2862736936902428,0.0,0.0,0.28934920634920636,0.28639682539682537
treat,one_shot_off,covered,positive,44,14,50,0.38,0.62,0.62,0.24,4.7,5.7,0.28800510289068576,0.286549273868296,0.0,0.0,0.28058730158730155,0.2867142857142857
treat,one_shot_off,covered,positive,45,15,50,0.46,0.54,0.54,0.14,4.6,5.6,0.28440016660020656,0.2867247130226995,0.0,0.0,0.2848888888888889,0.28653968253968254
treat,one_shot_off,covered,positive,46,16,50,0.42,0.58,0.58,0.18,4.56,5.56,0.2844670866380067,0.28674705266001277,0.0,0.0,0.2813650793650794,0.28644444444444445
treat,one_shot_off,covered,positive,47,17,50,0.5,0.5,0.5,0.2,4.62,5.62,0.2837833424059541,0.28675896361127545,0.0,0.0,0.28639682539682537,0.28649206349206346
treat,one_shot_off,covered,positive,48,18,50,0.34,0.66,0.66,0.2,4.26,5.26,0.28406499830692344,0.2866322155125363,0.0,0.0,0.2761746031746032,0.28585714285714287
treat,one_shot_off,covered,positive,49,19,50,0.44,0.56,0.56,0.2,4.58,5.58,0.28113680980089756,0.2864856269880271,0.0,0.0,0.2826825396825397,0.28646031746031747
treat,one_shot_off,covered,positive,50,20,50,0.44,0.56,0.56,0.24,4.2,5.2,0.28230925276946456,0.28649294411002235,0.0,0.0,0.28339682539682537,0.28574603174603175
treat,one_shot_off,covered,positive,51,21,50,0.38,0.62,0.62,0.22,4.44,5.44,0.2824122690801688,0.2863312659544479,0.0,0.0,0.2788253968253968,0.2861904761904762
treat,one_shot_off,covered,positive,52,22,50,0.46,0.54,0.54,0.24,4.36,5.36,0.28164019230652176,0.28638770909089234,0.0,0.0,0.28323809523809523,0.286031746031746
treat,one_shot_off,covered,positive,53,23,50,0.46,0.54,0.54,0.16,4.8,5.8,0.2831470685590433,0.2865373033561131,0.0,0.0,0.28377777777777774,0.2868253968253968
treat,one_shot_off,covered,positive,54,24,50,0.48,0.52,0.52,0.14,4.56,5.56,0.2841891837973488,0.28676748652963835,0.0,0.0,0.28444444444444444,0.2864761904761905
treat,one_shot_off,covered,positive,55,25,50,0.28,0.72,0.72,0.1,4.48,5.48,0.28397479682363674,0.28671198313291835,0.0,0.0,0.27434920634920634,0.28634920634920635
treat,one_shot_off,covered,positive,56,26,50,0.4,0.6,0.6,0.22,4.62,5.62,0.27972568597232955,0.2866983826534187,0.0,0.0,0.28185714285714286,0.2865238095238095
treat,one_shot_off,covered,positive,57,27,50,0.36,0.64,0.64,0.2,4.44,5.44,0.2802899720759737,0.2866898762283334,0.0,0.0,0.278031746031746,0.28615873015873017
treat,one_shot_off,covered,positive,58,28,50,0.38,0.62,0.62,0.14,4.4,5.4,0.27959997041180784,0.2865682134290317,0.0,0.0,0.277968253968254,0.2860952380952381
treat,one_shot_off,covered,positive,59,29,50,0.46,0.54,0.54,0.2,4.54,5.54,0.28060340144203466,0.286537740345456,0.0,0.0,0.2842063492063492,0.28639682539682537
treat,one_shot_off,covered,positive,60,30,50,0.48,0.52,0.52,0.16,4.16,5.16,0.28273723260409966,0.28646337662954213,0.0,0.0,0.2846031746031746,0.2856825396825397
treat,one_shot_off,covered,positive,61,31,50,0.36,0.64,0.64,0.12,4.34,5.34,0.28334105024358947,0.28626820945326725,0.0,0.0,0.27814285714285714,0.28604761904761905
treat,one_shot_off,covered,positive,62,32,50,0.4,0.6,0.6,0.16,4.6,5.6,0.28113264838599256,0.2863952584194768,0.0,0.0,0.28,0.2864761904761905
treat,one_shot_off,covered,positive,63,33,50,0.36,0.64,0.64,0.18,4.4,5.4,0.28098602674957657,0.2865238490273916,0.0,0.0,0.279015873015873,0.2861269841269841
treat,one_shot_off,covered,positive,64,34,50,0.5,0.5,0.5,0.12,4.46,5.46,0.28050252803709785,0.28647537664148554,0.0,0.0,0.28588888888888886,0.28623809523809524
treat,one_shot_off,covered,positive,65,35,50,0.46,0.54,0.54,0.18,4.58,5.58,0.2838004725835238,0.28652487684927835,0.0,0.0,0.2843333333333333,0.28646031746031747
treat,one_shot_off,covered,positive,66,36,50,0.44,0.56,0.56,0.18,4.38,5.38,0.2838354461135561,0.2865517344909635,0.0,0.0,0.28274603174603175,0.2860793650793651
treat,one_shot_off,covered,positive,67,37,50,0.44,0.56,0.56,0.3,4.7,5.7,0.2833447909514075,0.28656969227415874,0.0,0.0,0.28265079365079365,0.28668253968253965
treat,one_shot_off,covered,positive,68,38,50,0.36,0.64,0.64,0.24,4.54,5.54,0.28307379119816906,0.28672901267628714,0.0,0.0,0.27769841269841267,0.2863650793650794
treat,one_shot_off,covered,positive,69,39,50,0.34,0.66,0.66,0.14,4.48,5.48,0.2809668240624124,0.2866833969029237,0.0,0.0,0.27685714285714286,0.28625396825396826
treat,one_shot_off,covered,positive,70,40,50,0.52,0.48,0.48,0.16,4.52,5.52,0.280364424635569,0.2866299017494931,0.0,0.0,0.28660317460317464,0.28634920634920635
treat,one_shot_off,covered,positive,71,41,50,0.46,0.54,0.54,0.22,4.62,5.62,0.2840136717301035,0.28665823004526325,0.0,0.0,0.2839206349206349,0.28655555555555556
treat,one_shot_off,covered,positive,72,42,50,0.5,0.5,0.5,0.2,4.38,5.38,0.2845400696471348,0.28664494961674725,0.0,0.0,0.287031746031746,0.28604761904761905
treat,one_shot_off,covered,positive,73,43,50,0.46,0.54,0.54,0.18,4.5,5.5,0.28537753666501353,0.28651472737276573,0.0,0.0,0.28376190476190477,0.28633333333333333
treat,one_shot_off,covered,positive,74,44,50,0.44,0.56,0.56,0.18,4.36,5.36,0.28488863025208544,0.2864951441595584,0.0,0.0,0.28288888888888886,0.2860634920634921
treat,one_shot_off,covered,positive,75,45,50,0.54,0.46,0.46,0.2,4.26,5.26,0.2845193999817638,0.28640225300462946,0.0,0.0,0.2881111111111111,0.28579365079365077
treat,one_shot_off,covered,positive,76,46,50,0.5,0.5,0.5,0.14,4.5,5.5,0.2865878550068345,0.28636432988426574,0.0,0.0,0.2867777777777778,0.2863015873015873
treat,one_shot_off,covered,positive,77,47,50,0.56,0.44,0.44,0.18,4.44,5.44,0.2868515893762118,0.28646016778651223,0.0,0.0,0.28904761904761905,0.2861904761904762
treat,one_shot_off,covered,positive,78,48,50,0.32,0.68,0.68,0.1,4.38,5.38,0.2873112034085633,0.28647099870682924,0.0,0.0,0.2761111111111111,0.28604761904761905
treat,one_shot_off,covered,positive,79,49,50,0.46,0.54,0.54,0.1,4.44,5.44,0.28241356849413746,0.2864361641065519,0.0,0.0,0.2840317460317461,0.28625396825396826
treat,one_shot_off,covered,positive,80,50,50,0.58,0.42,0.42,0.22,4.48,5.48,0.2842562408403652,0.2865057492567772,0.0,0.0,0.291015873015873,0.28625396825396826
treat,one_shot_off,covered,positive,81,51,50,0.46,0.54,0.54,0.24,4.42,5.42,0.28714969145828895,0.28652169881370204,0.0,0.0,0.2840793650793651,0.28614285714285714
